Year,Trade Flow,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2017,Export,Rep. of Moldova,MDA,196,Cyprus,CYP,4,"Animal and vegetable oils, fats and waxes",2098809
2017,Export,Rep. of Moldova,MDA,276,Germany,DEU,4,"Animal and vegetable oils, fats and waxes",108742
2017,Export,Rep. of Moldova,MDA,300,Greece,GRC,4,"Animal and vegetable oils, fats and waxes",4363098
2015,Import,Rep. of Moldova,MDA,40,Austria,AUT,4,"Animal and vegetable oils, fats and waxes",18281
2015,Import,Rep. of Moldova,MDA,56,Belgium,BEL,4,"Animal and vegetable oils, fats and waxes",104570
2015,Import,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,4,"Animal and vegetable oils, fats and waxes",40473
2017,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,4,"Animal and vegetable oils, fats and waxes",1658475
2017,Export,Rep. of Moldova,MDA,381,Italy,ITA,4,"Animal and vegetable oils, fats and waxes",17598131
2017,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,4,"Animal and vegetable oils, fats and waxes",2349033
2017,Export,Rep. of Moldova,MDA,428,Latvia,LVA,4,"Animal and vegetable oils, fats and waxes",6453
2017,Export,Rep. of Moldova,MDA,470,Malta,MLT,4,"Animal and vegetable oils, fats and waxes",147
2017,Export,Rep. of Moldova,MDA,620,Portugal,PRT,4,"Animal and vegetable oils, fats and waxes",4883120
2017,Export,Rep. of Moldova,MDA,642,Romania,ROU,4,"Animal and vegetable oils, fats and waxes",1981859
2017,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,4,"Animal and vegetable oils, fats and waxes",973716
2017,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,4,"Animal and vegetable oils, fats and waxes",517
2017,Export,Rep. of Moldova,MDA,724,Spain,ESP,4,"Animal and vegetable oils, fats and waxes",16237063
2015,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,4,"Animal and vegetable oils, fats and waxes",2716
2015,Import,Rep. of Moldova,MDA,156,China,CHN,4,"Animal and vegetable oils, fats and waxes",5453
2017,Export,Rep. of Moldova,MDA,504,Morocco,MAR,8,Miscellaneous manufactured articles,22416
2017,Export,Rep. of Moldova,MDA,512,Oman,OMN,8,Miscellaneous manufactured articles,126296
2017,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,8,Miscellaneous manufactured articles,10065644
2017,Export,Rep. of Moldova,MDA,562,Niger,NER,8,Miscellaneous manufactured articles,170
2017,Export,Rep. of Moldova,MDA,566,Nigeria,NGA,8,Miscellaneous manufactured articles,223339
2017,Export,Rep. of Moldova,MDA,579,Norway,NOR,8,Miscellaneous manufactured articles,21539
2017,Export,Rep. of Moldova,MDA,604,Peru,PER,8,Miscellaneous manufactured articles,1840
2017,Export,Rep. of Moldova,MDA,616,Poland,POL,8,Miscellaneous manufactured articles,31273122
2017,Export,Rep. of Moldova,MDA,620,Portugal,PRT,8,Miscellaneous manufactured articles,16935
2017,Export,Rep. of Moldova,MDA,634,Qatar,QAT,8,Miscellaneous manufactured articles,20091
2017,Export,Rep. of Moldova,MDA,642,Romania,ROU,8,Miscellaneous manufactured articles,77138616
2017,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,8,Miscellaneous manufactured articles,29751317
2017,Export,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,8,Miscellaneous manufactured articles,3814826
2017,Export,Rep. of Moldova,MDA,686,Senegal,SEN,8,Miscellaneous manufactured articles,5683
2017,Export,Rep. of Moldova,MDA,688,Serbia,SRB,8,Miscellaneous manufactured articles,52500
2017,Export,Rep. of Moldova,MDA,699,India,IND,8,Miscellaneous manufactured articles,2417
2017,Export,Rep. of Moldova,MDA,702,Singapore,SGP,8,Miscellaneous manufactured articles,25572
2017,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,8,Miscellaneous manufactured articles,3864755
2017,Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,8,Miscellaneous manufactured articles,4894
2017,Export,Rep. of Moldova,MDA,705,Slovenia,SVN,8,Miscellaneous manufactured articles,785
2017,Export,Rep. of Moldova,MDA,710,South Africa,ZAF,8,Miscellaneous manufactured articles,193889
2017,Export,Rep. of Moldova,MDA,724,Spain,ESP,8,Miscellaneous manufactured articles,2619513
2017,Export,Rep. of Moldova,MDA,729,Sudan,SDN,8,Miscellaneous manufactured articles,243
2017,Export,Rep. of Moldova,MDA,752,Sweden,SWE,8,Miscellaneous manufactured articles,667584
2015,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,3,"Mineral fuels, lubricants and related materials",27135495
2015,Import,Rep. of Moldova,MDA,112,Belarus,BLR,3,"Mineral fuels, lubricants and related materials",25908851
2015,Import,Rep. of Moldova,MDA,124,Canada,CAN,3,"Mineral fuels, lubricants and related materials",1815619
2015,Import,Rep. of Moldova,MDA,156,China,CHN,3,"Mineral fuels, lubricants and related materials",3845
2015,Import,Rep. of Moldova,MDA,191,Croatia,HRV,3,"Mineral fuels, lubricants and related materials",55717
2015,Import,Rep. of Moldova,MDA,203,Czechia,CZE,3,"Mineral fuels, lubricants and related materials",2164
2015,Import,Rep. of Moldova,MDA,208,Denmark,DNK,3,"Mineral fuels, lubricants and related materials",469
2017,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,7,Machinery and transport equipment,881957
2017,Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,7,Machinery and transport equipment,40760
2017,Export,Rep. of Moldova,MDA,705,Slovenia,SVN,7,Machinery and transport equipment,212
2017,Export,Rep. of Moldova,MDA,724,Spain,ESP,7,Machinery and transport equipment,9145
2017,Export,Rep. of Moldova,MDA,729,Sudan,SDN,7,Machinery and transport equipment,1250733
2017,Export,Rep. of Moldova,MDA,752,Sweden,SWE,7,Machinery and transport equipment,52898
2015,Import,Rep. of Moldova,MDA,0,World,WLD,TOTAL,All Commodities,3986820641
2015,Import,Rep. of Moldova,MDA,4,Afghanistan,AFG,TOTAL,All Commodities,5370
2015,Import,Rep. of Moldova,MDA,8,Albania,ALB,TOTAL,All Commodities,131250
2015,Import,Rep. of Moldova,MDA,12,Algeria,DZA,TOTAL,All Commodities,895
2015,Import,Rep. of Moldova,MDA,20,Andorra,AND,TOTAL,All Commodities,174473
2015,Import,Rep. of Moldova,MDA,28,Antigua and Barbuda,ATG,TOTAL,All Commodities,976
2015,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,TOTAL,All Commodities,254147
2015,Import,Rep. of Moldova,MDA,32,Argentina,ARG,TOTAL,All Commodities,5803410
2015,Import,Rep. of Moldova,MDA,36,Australia,AUS,TOTAL,All Commodities,734615
2015,Import,Rep. of Moldova,MDA,40,Austria,AUT,TOTAL,All Commodities,89506277
2015,Import,Rep. of Moldova,MDA,44,Bahamas,BHS,TOTAL,All Commodities,65216
2015,Import,Rep. of Moldova,MDA,50,Bangladesh,BGD,TOTAL,All Commodities,5452302
2015,Import,Rep. of Moldova,MDA,51,Armenia,ARM,TOTAL,All Commodities,578433
2015,Import,Rep. of Moldova,MDA,52,Barbados,BRB,TOTAL,All Commodities,14352
2015,Import,Rep. of Moldova,MDA,56,Belgium,BEL,TOTAL,All Commodities,32813522
2015,Import,Rep. of Moldova,MDA,60,Bermuda,BMU,TOTAL,All Commodities,220
2015,Import,Rep. of Moldova,MDA,64,Bhutan,BTN,TOTAL,All Commodities,8241
2015,Import,Rep. of Moldova,MDA,68,Bolivia (Plurinational State of),BOL,TOTAL,All Commodities,10438
2015,Import,Rep. of Moldova,MDA,70,Bosnia Herzegovina,BIH,TOTAL,All Commodities,1942080
2015,Import,Rep. of Moldova,MDA,76,Brazil,BRA,5,"Chemicals and related products, n.e.s.",329141
2015,Import,Rep. of Moldova,MDA,84,Belize,BLZ,5,"Chemicals and related products, n.e.s.",156
2015,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,5,"Chemicals and related products, n.e.s.",14732344
2015,Import,Rep. of Moldova,MDA,112,Belarus,BLR,5,"Chemicals and related products, n.e.s.",9435688
2015,Import,Rep. of Moldova,MDA,124,Canada,CAN,5,"Chemicals and related products, n.e.s.",1473750
2015,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,5,"Chemicals and related products, n.e.s.",2224
2015,Import,Rep. of Moldova,MDA,152,Chile,CHL,5,"Chemicals and related products, n.e.s.",197833
2015,Import,Rep. of Moldova,MDA,156,China,CHN,5,"Chemicals and related products, n.e.s.",44227468
2015,Import,Rep. of Moldova,MDA,170,Colombia,COL,5,"Chemicals and related products, n.e.s.",8608
2015,Import,Rep. of Moldova,MDA,191,Croatia,HRV,5,"Chemicals and related products, n.e.s.",132679
2015,Import,Rep. of Moldova,MDA,196,Cyprus,CYP,5,"Chemicals and related products, n.e.s.",639319
2015,Import,Rep. of Moldova,MDA,203,Czechia,CZE,5,"Chemicals and related products, n.e.s.",7873316
2015,Import,Rep. of Moldova,MDA,208,Denmark,DNK,5,"Chemicals and related products, n.e.s.",3872496
2017,Export,Rep. of Moldova,MDA,348,Hungary,HUN,TOTAL,All Commodities,9927996
2017,Export,Rep. of Moldova,MDA,352,Iceland,ISL,TOTAL,All Commodities,119699
2017,Export,Rep. of Moldova,MDA,360,Indonesia,IDN,TOTAL,All Commodities,4937193
2017,Export,Rep. of Moldova,MDA,364,Iran,IRN,TOTAL,All Commodities,46912
2017,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,TOTAL,All Commodities,13176345
2017,Export,Rep. of Moldova,MDA,372,Ireland,IRL,TOTAL,All Commodities,616674
2017,Export,Rep. of Moldova,MDA,376,Israel,ISR,TOTAL,All Commodities,3820068
2017,Export,Rep. of Moldova,MDA,381,Italy,ITA,TOTAL,All Commodities,236025912
2017,Export,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,558222
2017,Export,Rep. of Moldova,MDA,392,Japan,JPN,TOTAL,All Commodities,1050678
2017,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,TOTAL,All Commodities,17041161
2017,Export,Rep. of Moldova,MDA,400,Jordan,JOR,TOTAL,All Commodities,1994905
2017,Export,Rep. of Moldova,MDA,404,Kenya,KEN,TOTAL,All Commodities,60965
2017,Export,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,TOTAL,All Commodities,340214
2017,Export,Rep. of Moldova,MDA,414,Kuwait,KWT,TOTAL,All Commodities,40798
2017,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1285537
2017,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,TOTAL,All Commodities,7986940
2017,Export,Rep. of Moldova,MDA,428,Latvia,LVA,TOTAL,All Commodities,6384525
2017,Export,Rep. of Moldova,MDA,434,Libya,LBY,TOTAL,All Commodities,403423
2017,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,TOTAL,All Commodities,9080031
2017,Export,Rep. of Moldova,MDA,442,Luxembourg,LUX,TOTAL,All Commodities,36155
2017,Export,Rep. of Moldova,MDA,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1077
2017,Export,Rep. of Moldova,MDA,458,Malaysia,MYS,TOTAL,All Commodities,7824821
2017,Export,Rep. of Moldova,MDA,466,Mali,MLI,TOTAL,All Commodities,40272
2017,Export,Rep. of Moldova,MDA,470,Malta,MLT,TOTAL,All Commodities,23070
2017,Export,Rep. of Moldova,MDA,484,Mexico,MEX,TOTAL,All Commodities,24683
2017,Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,TOTAL,All Commodities,1319209
2017,Export,Rep. of Moldova,MDA,496,Mongolia,MNG,TOTAL,All Commodities,373797
2017,Export,Rep. of Moldova,MDA,499,Montenegro,MNE,TOTAL,All Commodities,310384
2017,Export,Rep. of Moldova,MDA,504,Morocco,MAR,TOTAL,All Commodities,866009
2017,Export,Rep. of Moldova,MDA,512,Oman,OMN,TOTAL,All Commodities,782278
2017,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,TOTAL,All Commodities,27854546
2017,Export,Rep. of Moldova,MDA,548,Vanuatu,VUT,TOTAL,All Commodities,4100
2017,Export,Rep. of Moldova,MDA,554,New Zealand,NZL,TOTAL,All Commodities,162
2017,Export,Rep. of Moldova,MDA,562,Niger,NER,TOTAL,All Commodities,170
2017,Export,Rep. of Moldova,MDA,566,Nigeria,NGA,TOTAL,All Commodities,930078
2017,Export,Rep. of Moldova,MDA,579,Norway,NOR,TOTAL,All Commodities,222864
2017,Export,Rep. of Moldova,MDA,586,Pakistan,PAK,TOTAL,All Commodities,795003
2017,Export,Rep. of Moldova,MDA,591,Panama,PAN,TOTAL,All Commodities,1887899
2017,Export,Rep. of Moldova,MDA,600,Paraguay,PRY,TOTAL,All Commodities,25
2017,Export,Rep. of Moldova,MDA,604,Peru,PER,TOTAL,All Commodities,1840
2017,Export,Rep. of Moldova,MDA,608,Philippines,PHL,TOTAL,All Commodities,59249
2017,Export,Rep. of Moldova,MDA,616,Poland,POL,TOTAL,All Commodities,102922894
2017,Export,Rep. of Moldova,MDA,620,Portugal,PRT,TOTAL,All Commodities,5732212
2017,Export,Rep. of Moldova,MDA,634,Qatar,QAT,TOTAL,All Commodities,993714
2017,Export,Rep. of Moldova,MDA,642,Romania,ROU,TOTAL,All Commodities,600622298
2017,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,TOTAL,All Commodities,254537745
2017,Export,Rep. of Moldova,MDA,646,Rwanda,RWA,TOTAL,All Commodities,19114
2017,Export,Rep. of Moldova,MDA,674,San Marino,SMR,TOTAL,All Commodities,11556708
2017,Export,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,TOTAL,All Commodities,3856412
2017,Export,Rep. of Moldova,MDA,686,Senegal,SEN,TOTAL,All Commodities,242016
2017,Export,Rep. of Moldova,MDA,688,Serbia,SRB,TOTAL,All Commodities,10956167
2017,Export,Rep. of Moldova,MDA,690,Seychelles,SYC,TOTAL,All Commodities,64194
2017,Export,Rep. of Moldova,MDA,694,Sierra Leone,SLE,TOTAL,All Commodities,23377
2017,Export,Rep. of Moldova,MDA,699,India,IND,TOTAL,All Commodities,1034225
2017,Export,Rep. of Moldova,MDA,702,Singapore,SGP,TOTAL,All Commodities,305470
2017,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,TOTAL,All Commodities,10046051
2017,Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,TOTAL,All Commodities,2981821
2017,Export,Rep. of Moldova,MDA,705,Slovenia,SVN,TOTAL,All Commodities,271305
2017,Export,Rep. of Moldova,MDA,706,Somalia,SOM,TOTAL,All Commodities,45313
2017,Export,Rep. of Moldova,MDA,710,South Africa,ZAF,TOTAL,All Commodities,226871
2017,Export,Rep. of Moldova,MDA,724,Spain,ESP,TOTAL,All Commodities,27989225
2017,Export,Rep. of Moldova,MDA,729,Sudan,SDN,TOTAL,All Commodities,1251568
2017,Export,Rep. of Moldova,MDA,748,Eswatini,SWZ,TOTAL,All Commodities,482159
2017,Export,Rep. of Moldova,MDA,752,Sweden,SWE,TOTAL,All Commodities,1014423
2017,Export,Rep. of Moldova,MDA,757,Switzerland,CHE,5,"Chemicals and related products, n.e.s.",52757
2017,Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,5,"Chemicals and related products, n.e.s.",101524
2017,Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,5,"Chemicals and related products, n.e.s.",397511
2017,Export,Rep. of Moldova,MDA,792,Turkey,TUR,5,"Chemicals and related products, n.e.s.",4859925
2017,Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,5,"Chemicals and related products, n.e.s.",496089
2017,Export,Rep. of Moldova,MDA,724,Spain,ESP,6,Manufactured goods classified chiefly by material,1046933
2017,Export,Rep. of Moldova,MDA,729,Sudan,SDN,6,Manufactured goods classified chiefly by material,411
2017,Export,Rep. of Moldova,MDA,752,Sweden,SWE,6,Manufactured goods classified chiefly by material,56525
2015,Import,Rep. of Moldova,MDA,76,Brazil,BRA,6,Manufactured goods classified chiefly by material,398024
2015,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,6,Manufactured goods classified chiefly by material,12013848
2015,Import,Rep. of Moldova,MDA,112,Belarus,BLR,6,Manufactured goods classified chiefly by material,16965477
2015,Import,Rep. of Moldova,MDA,120,Cameroon,CMR,6,Manufactured goods classified chiefly by material,8
2015,Import,Rep. of Moldova,MDA,124,Canada,CAN,6,Manufactured goods classified chiefly by material,255878
2015,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,6,Manufactured goods classified chiefly by material,76425
2015,Import,Rep. of Moldova,MDA,156,China,CHN,6,Manufactured goods classified chiefly by material,94418291
2015,Import,Rep. of Moldova,MDA,170,Colombia,COL,6,Manufactured goods classified chiefly by material,1072
2015,Import,Rep. of Moldova,MDA,188,Costa Rica,CRI,6,Manufactured goods classified chiefly by material,304
2015,Import,Rep. of Moldova,MDA,191,Croatia,HRV,6,Manufactured goods classified chiefly by material,412479
2015,Import,Rep. of Moldova,MDA,196,Cyprus,CYP,6,Manufactured goods classified chiefly by material,6
2015,Import,Rep. of Moldova,MDA,203,Czechia,CZE,6,Manufactured goods classified chiefly by material,7019953
2017,Export,Rep. of Moldova,MDA,757,Switzerland,CHE,6,Manufactured goods classified chiefly by material,411986
2017,Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,6,Manufactured goods classified chiefly by material,2265
2017,Export,Rep. of Moldova,MDA,764,Thailand,THA,6,Manufactured goods classified chiefly by material,1116
2017,Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,6,Manufactured goods classified chiefly by material,36377
2017,Export,Rep. of Moldova,MDA,792,Turkey,TUR,6,Manufactured goods classified chiefly by material,2633931
2017,Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,6,Manufactured goods classified chiefly by material,1530
2017,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,6,Manufactured goods classified chiefly by material,3459096
2017,Export,Rep. of Moldova,MDA,807,North Macedonia,MKD,6,Manufactured goods classified chiefly by material,2313540
2017,Export,Rep. of Moldova,MDA,818,Egypt,EGY,6,Manufactured goods classified chiefly by material,488
2017,Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,6,Manufactured goods classified chiefly by material,1671528
2017,Export,Rep. of Moldova,MDA,842,USA,USA,6,Manufactured goods classified chiefly by material,556813
2017,Export,Rep. of Moldova,MDA,858,Uruguay,URY,6,Manufactured goods classified chiefly by material,103578
2017,Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,6,Manufactured goods classified chiefly by material,12922
2017,Export,Rep. of Moldova,MDA,899,"Areas, nes",,6,Manufactured goods classified chiefly by material,106362
2017,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,5,"Chemicals and related products, n.e.s.",8440147
2017,Export,Rep. of Moldova,MDA,807,North Macedonia,MKD,5,"Chemicals and related products, n.e.s.",195940
2017,Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,5,"Chemicals and related products, n.e.s.",33375
2017,Export,Rep. of Moldova,MDA,842,USA,USA,5,"Chemicals and related products, n.e.s.",90467
2017,Export,Rep. of Moldova,MDA,860,Uzbekistan,UZB,5,"Chemicals and related products, n.e.s.",3312316
2017,Export,Rep. of Moldova,MDA,899,"Areas, nes",,5,"Chemicals and related products, n.e.s.",6281740
2015,Import,Rep. of Moldova,MDA,76,Brazil,BRA,7,Machinery and transport equipment,1042733
2015,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,7,Machinery and transport equipment,4713396
2015,Import,Rep. of Moldova,MDA,112,Belarus,BLR,7,Machinery and transport equipment,14532513
2015,Import,Rep. of Moldova,MDA,116,Cambodia,KHM,7,Machinery and transport equipment,34424
2015,Import,Rep. of Moldova,MDA,124,Canada,CAN,7,Machinery and transport equipment,1300718
2015,Import,Rep. of Moldova,MDA,144,Sri Lanka,LKA,7,Machinery and transport equipment,585
2015,Import,Rep. of Moldova,MDA,152,Chile,CHL,7,Machinery and transport equipment,1619
2015,Import,Rep. of Moldova,MDA,156,China,CHN,7,Machinery and transport equipment,144556142
2015,Import,Rep. of Moldova,MDA,170,Colombia,COL,7,Machinery and transport equipment,40115
2015,Import,Rep. of Moldova,MDA,188,Costa Rica,CRI,7,Machinery and transport equipment,99328
